id,lat,lon,name,type,sport,access,opening_hours,surface,lit,wheelchair,operator,dog
way/545436372,37.77964756,-122.42863359999998,,pitch,basketball,,,asphalt,,,,
way/545436376,37.78042953636364,-122.42877942727273,Buchanan Mall Playground,playground,,yes,,,,,,
way/545436377,37.78116604666666,-122.42893407333332,Buchanan Mall Turk St Playground,playground,,,,,,,,
way/545436378,37.77973428613861,-122.4285619460396,,park,,,,,,,,
way/545436899,37.7806437,-122.4275815,,playground,,private,,,,,,
way/546252255,37.90918821176471,-122.33046047058824,South Richmond Shoreline,nature_reserve,,,,,,,East Bay Regional Park District,
way/546486838,37.91274305,-122.345807875,,garden,,,,,,,,
way/546510348,37.78511437560975,-122.42980653414634,Japan Town Peace Plaza,park,,,24/7,sett,,,San Francisco Recreation & Park Department,
way/546522978,37.777821939999995,-122.42825072666666,Buchanan Mall Fulton St Playground,playground,,,,,,,,
way/546784745,37.7796427375,-122.43349485,Golden Gate & Steiner Mini Park,park,,,05:00-24:00,,,,San Francisco Recreation & Park Department,
way/546872111,37.91360824712644,-122.3536679770115,Richmond Bay Trail,park,,,,,,,,
way/547199130,37.7827088625,-122.42475887500001,Br James Ellis Field,pitch,,private,,,,,,
way/547204359,37.78475274,-122.42599886,,garden,,,,,,,,
way/547204360,37.78487824,-122.42501488,,garden,,,,,,,,
way/547217906,37.78524604285714,-122.42397567142858,,playground,,private,,,,,,
way/547217907,37.78518629230769,-122.42373011538461,,playground,,private,,,,,,
way/547224409,37.77633873473684,-122.43530656105263,,dog_park,,,,grass,,yes,,
way/548072819,37.783089600000004,-122.43606308888889,Gateway Community Garden,garden,,,,,,,,
way/549278881,37.72125248333334,-122.3995597,,garden,,,,,,,,
way/549848244,37.78140607272727,-122.39436393636365,,garden,,,,,,,,
way/549848246,37.78207466428571,-122.39347607857142,,garden,,,,,,,,
way/549848247,37.78198082,-122.39338332499999,,garden,,,,,,,,
way/549848252,37.781670357692306,-122.39390166923077,,garden,,,,,,,,
way/549848255,37.78159214285714,-122.3940052857143,,garden,,,,,,,,
way/549848257,37.7817115875,-122.393664925,,garden,,,,,,,,
way/549848258,37.781213875,-122.3946007,,garden,,,,,,,,
way/549848260,37.78109662222222,-122.39446565555555,,garden,,,,,,,,
way/549848261,37.78151934444444,-122.39391013333335,,garden,,,,,,,,
way/549848262,37.78139516666667,-122.39412456666666,,garden,,,,,,,,
way/549848263,37.7812261,-122.39427395,,garden,,,,,,,,
way/549848264,37.78136928,-122.39409344,,garden,,,,,,,,
way/549848265,37.78192959,-122.39369168,,garden,,,,,,,,
way/550787348,37.683549285714285,-122.46483765714287,,pitch,basketball,,,concrete,,,,
way/551384486,37.7848747,-122.41524968000002,,pitch,soccer,,,,,,,
way/551384490,37.784982660000004,-122.41533165999999,,pitch,four_square,,,,,,,
way/551837087,37.781550712,-122.426411526,,dog_park,,,,,,,,
way/551990539,37.801511,-122.4324630875,,dog_park,,,,,,,,
way/552549335,37.787527000000004,-122.4269207,Mary Ellen Pleasant Memorial Park,park,,,,,,,,
way/552567015,37.773354600000005,-122.48667478,,pitch,basketball,,,,,,,
way/552567017,37.7732805,-122.48685468,,pitch,basketball,,,,,,,
way/552567025,37.77348005454545,-122.48713164545455,,garden,,,,,,,,
way/552567027,37.773304853846156,-122.48696531538462,,garden,,,,,,,,
way/552567030,37.7733224,-122.48712731250001,,garden,,,,,,,,
way/552567032,37.773411583333335,-122.48678187777779,,garden,,,,,,,,
way/552567035,37.77344939,-122.48703017,,garden,,,,,,,,
way/552567040,37.77358144,-122.486657452,,garden,,,,,,,,
way/552567041,37.773522780952376,-122.48667454285714,,garden,,,,,,,,
way/552567043,37.773538359999996,-122.48655982999999,,garden,,,,,,,,
way/558597648,37.66502164,-122.42569710000001,,recreation_ground,,,,tartan,no,,,
way/563131570,37.76460988666667,-122.39121628666666,Mariposa Park Playground,playground,,yes,,,,,,
way/563141623,37.77228908,-122.44840654,,pitch,basketball,,,asphalt,yes,,,
way/563141627,37.77210308,-122.447991252,Panhandle Playground,playground,,yes,,,,yes,,
way/565797493,37.80400968,-122.40117706000001,,garden,,,,,,,,
way/565797494,37.80438474,-122.40112386000001,,garden,,,,,,,,
way/565797495,37.80454858571428,-122.40119717142856,,garden,,,,,,,,
way/565797496,37.80461534,-122.40138318,,garden,,,,,,,,
way/565797498,37.80465142,-122.40175666,,garden,,,,,,,,
way/565797499,37.80415799615385,-122.40167826153846,,garden,,,,,,,,
way/565797501,37.8049027,-122.40213916,,garden,,,,,,,,
way/565797502,37.804882580000005,-122.40192887999999,,garden,,,,,,,,
way/565797503,37.80486224,-122.40170837999999,,garden,,,,,,,,
way/565797505,37.80494104,-122.40169712,,garden,,,,,,,,
way/565797506,37.80496086,-122.40191558,,garden,,,,,,,,
way/565797507,37.804984739999995,-122.40215884,,garden,,,,,,,,
way/565996156,37.7273887,-122.36765082222223,,park,,,,,,,,
way/565996157,37.72675580833333,-122.3667411,Coleman Bluff,park,,,,,,,,
way/570368086,37.69814555517241,-122.49587032758622,Thornton State Beach Overlook,park,,,,,,,,
way/570773694,37.772089,-122.40382553333332,Redwood Grove,park,,,Mo-Fr 09:00-17:00,,,,,
way/571440226,37.73318032439025,-122.38275353658537,,pitch,skateboard,,,concrete,yes,,,
way/573287802,37.76429952307693,-122.39914887307692,,pitch,baseball,,,,,,,
way/573287809,37.77243218571429,-122.39363817142858,,dog_park,,,,,,yes,,
way/573735033,37.59607314444444,-122.39127766666667,Millbrae Skate Park,pitch,skateboard,,,,,,,
way/573735040,37.69007896,-122.47198008000001,,pitch,skateboard,,,,,,,
way/574610487,37.770093637500004,-122.40152151666666,,park,,,,,,,,
way/574621142,37.595256733333336,-122.50652293333333,,pitch,skateboard,,,,,,,
way/576099480,37.75191162,-122.3929819,,dog_park,,,,,,,,
way/577315288,37.77218204590164,-122.39249797213115,Mission Bay Kids Park Playground,playground,,yes,,,,yes,,
way/577621072,37.71875131666667,-122.48028981666666,,pitch,beachvolleyball,,,sand,,,,
way/577621073,37.718686080000005,-122.48020812,,pitch,beachvolleyball,,,sand,,,,
way/577621076,37.718060671428574,-122.48003010000001,,playground,,yes,,,,,,
way/577621077,37.71796518,-122.48024477999999,,pitch,boules,,,,,,,
way/577621078,37.7178965,-122.48024574000002,,pitch,boules,,,,,,,
way/577621111,37.7182816,-122.48129735,,dog_park,,,,,,,,
way/579664201,37.77068161111111,-122.39268274444446,,garden,,,,,,,,
way/579664205,37.77514835555556,-122.39128197777778,Mission Creek Park,park,,,,,,,,
way/580080143,37.78550033636364,-122.4016568,East Garden,garden,,,,,,,,
way/581087866,37.65219823076923,-122.37827706153847,lookout,park,,,,,,,,
way/582522466,37.58846314090909,-122.37774726363637,Ray Park,park,,,,,,,,
way/585494870,37.75516588,-122.44341768,,playground,,customers,,,,,,
way/585640043,37.78480355,-122.41533027,Tenderloin Children's Playground,park,,,,,,,,
way/586172309,37.78286822,-122.39934742,Museum Parc Swimming Pool,swimming_pool,,private,,,,,Crunch Fitness,
way/586525867,37.68929948,-122.46005072,,pitch,basketball,,,,,,,
way/586525870,37.68998164,-122.46068978000001,,playground,,private,,,,,,
way/586736413,37.630591224999996,-122.37845703333333,Firing Range,pitch,shooting,private,,asphalt,,,,
way/586736414,37.6301262,-122.3779582,Firing Range,pitch,shooting,private,,asphalt,,,,
way/587070218,37.648317150000004,-122.4095091,,garden,,,,,,,,
way/587803840,37.70556402,-122.41385776,,pitch,basketball,,,,,,,
way/597248309,37.66381272,-122.3953036,,pitch,basketball,,,,,,,
way/597248311,37.66393886666667,-122.39528639999999,,pitch,badminton,,,,,,,
way/603182380,37.664944125,-122.46301165833334,,swimming_pool,,,,,,,,
way/603183686,37.666704534615384,-122.4644630653846,,swimming_pool,,,,,,,,
way/603183687,37.6666589,-122.46515408,,pitch,tennis,,,,no,,,
way/605504214,37.77785072857143,-122.45779100000001,Rossi Playground Edward St Annex,park,,,,,,,,
way/606005383,37.802031755555554,-122.4041522,Grace Marchant Garden,garden,,yes,,,,,,
way/607491260,37.7819852,-122.38961146000001,,swimming_pool,,,,,,,,
way/607491261,37.782043325000004,-122.38951151500001,,swimming_pool,,,,,,,,
way/609637441,37.749351142857144,-122.49614384285714,Sunset Community Garden,garden,,,,,,,,
way/609650218,37.749770399999996,-122.50833561071428,Sunset Dunes,park,,,,,,,San Francisco Rec and Park,
way/613972094,37.74839646,-122.4968641,,pitch,soccer,,,,,,,
way/613972095,37.74835524,-122.49780308,,pitch,soccer,,,,,,,
way/618333600,37.80690482,-122.41293209999999,,swimming_pool,,customers,,,,,Sheraton Fisherman's Wharf Hotel,
way/632330220,37.58288468,-122.48649293999999,Pacifica Dog Park,dog_park,,,,,,,,
way/632333007,37.58725849375,-122.49398118124999,Sanchez Adobe Park,park,,,,,,,,
way/632335476,37.630496199999996,-122.49234084,Palmetto Mini Park,park,,,,,,,,yes
way/634526276,37.72286186,-122.48446076,Mashouf Wellness Center,sports_centre,,,,,,,,
way/638668260,37.77021643333333,-122.50722786666665,,pitch,archery,,,grass,,,,
way/641189700,37.72149314,-122.44202166,,pitch,tennis,,,,,,,
way/641734127,37.768851311111106,-122.39214899999999,UCSF Mission Bay Park,park,,,,,,,,
way/651657468,37.80596260666667,-122.40631413999999,Waterfront Plaza,park,,,,,,,,
way/652065343,37.88909786,-122.52582512,,pitch,american_football,,,,,,,
way/652065347,37.8903144,-122.52692058333334,,pitch,baseball,,,,,,,
way/652065353,37.891715626666674,-122.52939018666666,,sports_centre,swimming,,,,,,,
way/652539516,37.92313662,-122.32968666,,pitch,tennis,,,,,,,
way/652539517,37.92313882,-122.32985606,,pitch,tennis,,,,,,,
way/652539518,37.923144380000004,-122.33002976,,pitch,tennis,,,,,,,
way/652539519,37.92314772,-122.33019778,,pitch,tennis,,,,,,,
way/660088930,37.723959984615384,-122.45346514615383,Unity Plaza Playground,playground,,yes,,,,,,
way/661877857,37.79220886,-122.45392468,Paul Goode Field,pitch,soccer,,,artificial_turf,,,,
way/662382059,37.78728906,-122.38861554,,swimming_pool,,customers,,,,,,
way/667107212,37.859892880000004,-122.48863553999999,Robin Sweeny Park,park,,,,,,,,
way/667947120,37.6852255875,-122.405936875,Brisbane Community Pool,sports_centre,swimming,,,,,,,
way/667948112,37.68511805714286,-122.4053757857143,Brisbane Tot Lot,park,,,,,,,,
way/667962670,37.67973885,-122.398933915,,playground,,private,,,,,,
way/667962671,37.68066976,-122.39922654,,playground,,private,,,,,,
way/667962672,37.68042172,-122.3990737,,pitch,basketball,,,,,,,
way/667962673,37.6800662,-122.3988684,,pitch,basketball,,,,,,,
way/671870101,37.662009454545455,-122.40787125454546,Linden/Hillside Green Spot,park,,,,,,,,
way/671870591,37.659249020000004,-122.40845046,,park,,,,,,,,
way/672631824,37.76402146153846,-122.41551776153847,In Chan Kaajal Playground,playground,,,,grass,,,,
way/672631829,37.76404680625,-122.41571726875,,garden,,,,,,,,
way/674149797,37.9007404375,-122.32258527083333,,park,,,,,,,,
way/674149799,37.90491898611111,-122.32329690555555,North Point Isabel,park,,,,,,,,
way/674149801,37.88941618,-122.32155666000001,Albany Neck,park,,,,,,,,
way/675572533,37.75966794,-122.50922992000001,La Playa Park,park,,,,,,,,
way/675747257,37.87137364,-122.50870546000002,,pitch,basketball,,,concrete,,,,
way/675870537,37.64978997222222,-122.43923184444445,,pitch,golf,,,,,,,
way/675870538,37.65016676666667,-122.43870972222221,,pitch,golf,,,,,,,
way/675870544,37.653528300000005,-122.43698066666667,,pitch,golf,,,,,,,
way/676044658,37.65074153870968,-122.43989930967743,,pitch,golf,,,,,,,
way/676052007,37.652082254166665,-122.44005914583333,,pitch,golf,,,,,,,
way/676052015,37.64845568965517,-122.44239436551725,,pitch,golf,,,,,,,
way/676055567,37.64591033478261,-122.44722043478261,,pitch,golf,,,,,,,
way/676084636,37.64411857692308,-122.44461386538461,,pitch,golf,,,,,,,
way/676091680,37.64499865517241,-122.4413001551724,,pitch,golf,,,,,,,
way/676299346,37.64715849444445,-122.44201525555556,,pitch,golf,,,,,,,
way/676372063,37.64482846666667,-122.44021537272727,,pitch,golf,,,,,,,
way/677342039,37.5421164,-122.49664969999999,,playground,,private,,,,,,
way/677761474,37.707973455172414,-122.49897531034483,,pitch,golf,,,,,,,
way/677761485,37.70932441111111,-122.49913016296297,,pitch,golf,,,,,,,
way/677765424,37.71012224347826,-122.4999145173913,,pitch,golf,,,,,,,
way/677765436,37.711301239130435,-122.50066824347827,,pitch,golf,,,,,,,
way/677770787,37.71147587878788,-122.49933681212121,,pitch,golf,,,,,,,
way/677770792,37.71160495172414,-122.49886203103448,,pitch,golf,,,,,,,
way/680648786,37.707549215625,-122.497101575,,pitch,golf,,,,,,,
way/680648787,37.707771084375,-122.4975393125,,pitch,golf,,,,,,,
way/680648993,37.70831260277778,-122.49681125,,pitch,golf,,,,,,,
way/680648997,37.70860560493827,-122.49723830493828,,pitch,golf,,,,,,,
way/681436080,37.7810122125,-122.42537736874999,Margaret S. Hayward Playground,park,,,,,,,San Francisco Recreation & Park Department,
way/681436082,37.78168874,-122.42595730000001,Jefferson Square,park,,,,,,,San Francisco Recreation & Park Department,
way/681436333,37.78101838333333,-122.42469723333335,,pitch,baseball,,,artificial_turf,yes,,,
way/682195054,37.677607083333335,-122.39981151666666,Firth Canyon,park,,,,,,,,
way/682915311,37.72078133877551,-122.48805494693877,,pitch,golf,,,,,,,
way/686667027,37.9097939037037,-122.53802293333332,Practice Green,pitch,golf,,,,,,,
way/686668335,37.91166160833333,-122.53698313833334,,pitch,golf,,,,,,,
way/686671434,37.91202100833333,-122.53506605,,pitch,golf,,,,,,,
way/686672349,37.912396179411765,-122.53482869117649,,pitch,golf,,,,,,,
way/686673978,37.91410276551724,-122.53431482413792,,pitch,golf,,,,,,,
way/686675265,37.91229547222222,-122.531234725,Putting Green,pitch,golf,,,,,,,
way/686680590,37.91271722162162,-122.53366275675675,,pitch,golf,,,,,,,
way/686681004,37.9137010875,-122.536098040625,,pitch,golf,,,,,,,
way/686685100,37.91535822666667,-122.53652872222223,,pitch,golf,,,,,,,
way/686688612,37.90994369,-122.537209174,,pitch,golf,,,,,,,
way/687848800,37.712131456,-122.478197636,,pitch,golf,,,,,,,
way/688734899,37.712042425,-122.47624071428572,,pitch,golf,,,,,,,
way/688738673,37.71121369,-122.47933637666667,,pitch,golf,,,,,,,
way/688742175,37.71047764375,-122.482740021875,,pitch,golf,,,,,,,
way/688744218,37.70905057,-122.48257151666667,,pitch,golf,,,,,,,
way/688745179,37.70983665666667,-122.47824672333333,,pitch,golf,,,,,,,
way/688755528,37.70803937608696,-122.4809270652174,,pitch,golf,,,,,,,
way/688756678,37.70805941764706,-122.47715061176471,,pitch,golf,,,,,,,
way/688763067,37.70916140952381,-122.4760054857143,,pitch,golf,,,,,,,
way/688764293,37.707529413793104,-122.47609553793104,,pitch,golf,,,,,,,
way/688766093,37.706292380645166,-122.47234644516129,,pitch,golf,,,,,,,
way/688767137,37.70781009565218,-122.4728219521739,,pitch,golf,,,,,,,
way/688768543,37.70828078064516,-122.4757583548387,,pitch,golf,,,,,,,
way/688770057,37.70948574,-122.47540913666667,,pitch,golf,,,,,,,
way/688774487,37.70928997037037,-122.47214312592594,,pitch,golf,,,,,,,
way/688781040,37.710178216,-122.471795504,,pitch,golf,,,,,,,
way/688786542,37.711621050000005,-122.47695412142856,,pitch,golf,,,,,,,
way/688946399,37.782559545,-122.494626355,,pitch,golf,,,,,,,
way/688947738,37.78398937,-122.49727612,,pitch,golf,,,,,,,
way/688951433,37.78502834242424,-122.49896255151516,,pitch,golf,,,,,,,
way/688952983,37.786393948148145,-122.50293904444445,,pitch,golf,,,,,,,
way/688956954,37.78475497272727,-122.50425137878787,,pitch,golf,,,,,,,
way/688958970,37.7859695516129,-122.50122884193549,,pitch,golf,,,,,,,
way/688960551,37.782048706896546,-122.50091077931035,,pitch,golf,,,,,,,
way/688962120,37.782126543333334,-122.49757094333333,,pitch,golf,,,,,,,
way/688977392,37.7821150483871,-122.49582250322581,,pitch,golf,,,,,,,
way/688979195,37.782491300000004,-122.49875524848484,,pitch,golf,,,,,,,
way/688982409,37.784264033333336,-122.49997426388889,,pitch,golf,,,,,,,
way/688983460,37.782915960714284,-122.49794047857142,,pitch,golf,,,,,,,
way/688984077,37.785116068965515,-122.4985518724138,,pitch,golf,,,,,,,
way/688986062,37.784646634482755,-122.49646163448276,,pitch,golf,,,,,,,
way/688986760,37.78601421904762,-122.4988837,,pitch,golf,,,,,,,
way/688987564,37.78512997826087,-122.49591843478261,,pitch,golf,,,,,,,
way/690979548,37.76025632,-122.4366613,,pitch,four_square,private,,concrete,,,,
way/690979549,37.76031782,-122.43666909999999,,pitch,four_square,private,,concrete,,,,
way/690979550,37.7601605,-122.4366978,,pitch,basketball,private,,concrete,,,,
way/690982856,37.7588822,-122.43670266,,pitch,four_square,,,asphalt,,limited,,
way/690982876,37.75972981818182,-122.43662552272727,Eureka Valley Recreation Center,park,,,,,,limited,,
way/691136385,37.72200704,-122.48321054,Malshouf All Purpose Field,pitch,soccer,,,,,,,
way/691148846,37.874569859999994,-122.46609418666667,Belvedere Park Playground,playground,,yes,,,,,,
way/691148847,37.87452286,-122.4657498,,pitch,basketball,,,,,,,
way/692553033,37.76128228,-122.40348578000001,,pitch,volleyball,,,asphalt,,,,
way/692553034,37.761283000000006,-122.4034934,,pitch,basketball,,,asphalt,,,,
way/692740261,37.71801948666666,-122.3887774,,playground,,private,,,,,,
way/692740262,37.71811589,-122.388975945,,playground,,private,,,,,,
way/692740273,37.71671407894737,-122.3880621105263,Gilman Children's Play Area,playground,,,,,,,,
way/692740274,37.71700128,-122.38860502,,pitch,basketball,,,asphalt,,,,
way/692740275,37.717830879999994,-122.38931632,,pitch,four_square,,,asphalt,,,,
way/692740276,37.71750624166667,-122.38913643333335,,playground,,private,,,,,,
way/692740277,37.71751468,-122.38900426000001,,pitch,four_square,,,asphalt,,,,
way/692740278,37.71795136190476,-122.38866350952382,,pitch,tetherball,,,asphalt,,,,
way/692740279,37.717918376190475,-122.38869348095238,,pitch,tetherball,,,asphalt,,,,
way/692740281,37.71775735999999,-122.38874718,,pitch,basketball,,,asphalt,,,,
way/692740282,37.717890175,-122.3886521,,pitch,basketball,,,asphalt,,,,
way/692740283,37.71794203333334,-122.38902412222222,,pitch,soccer,,,,,,,
way/692740286,37.71708512857143,-122.38788567142856,Gilman Playground,park,,,,,,,,
way/693102678,37.712303221951224,-122.46774254634147,,park,,,,,,,,
way/693634584,37.86001957142857,-122.53548794285715,Riding arena,pitch,equestrian,,,,,,,
way/694199723,37.87282705925926,-122.4534145425926,Shoreline Park,park,,,,,,,,
way/694768212,37.924433783333335,-122.38229628333333,,playground,,,,,,,,
way/697097987,37.72392972307692,-122.47882553076923,,garden,,,,,,,,
way/697246134,37.7745918,-122.45481386000002,Kathleen’s Corner,garden,,,,,,,,
way/698078900,37.82680131428572,-122.42321551729323,Alcatraz Island,park,,,,,,,,
way/698353324,37.58636407105263,-122.3232404605263,,pitch,golf,,,,,,,
way/698378837,37.55165852571429,-122.37793178285715,,pitch,golf,,,,,,,
way/700023423,37.91457026,-122.34670487999999,,garden,,,,,,,,
way/700023424,37.914243680000006,-122.34710989999999,,garden,,,,,,,,
way/700068222,37.91060854,-122.35507812,,pitch,soccer,,,,,,,
way/700791866,37.785735179999996,-122.41011074000001,,swimming_pool,,customers,,,,,,
way/700875793,37.77065098,-122.39419109999999,,pitch,soccer,,,artificial_turf,yes,,,
way/701655671,37.55444463947369,-122.38001406842106,,pitch,golf,,,,,,,
way/701964766,37.77493578333333,-122.47642445000001,Argonne School Edible Garden and Outdoor Classroom,garden,,,,,,,,
way/701978047,37.58314520384616,-122.32609509999999,,pitch,golf,,,,,,,
way/702932153,37.584738414814815,-122.32751598518519,,pitch,golf,,,,,,,
way/702966652,37.551649725,-122.38084293636365,,pitch,golf,,,,,,,
way/702972368,37.69209532,-122.41301852,Mission Blue Sand Volleyball Courts,pitch,beachvolleyball,,,sand,,,,
way/703512678,37.685912939999994,-122.40874862000001,,pitch,basketball,,,,,,,
way/704207857,37.546664038461536,-122.37485822564103,,pitch,golf,,,,,,,
way/704207861,37.565930328125,-122.39160193125,,pitch,golf,,,,,,,
way/704321611,37.54760139268293,-122.37916384634146,,pitch,golf,,,,,,,
way/704375207,37.552890169444446,-122.37954565555555,,pitch,golf,,,,,,,
way/705213319,37.70995693421053,-122.49877311315788,,pitch,golf,,,grass,,,,
way/705654780,37.54915498039216,-122.37751807254902,,pitch,golf,,,,,,,
way/705654788,37.55324936388889,-122.38133311111112,,pitch,golf,,,,,,,
way/705884319,37.55675667142857,-122.38304451836734,,pitch,golf,,,,,,,
way/706075777,37.55806106,-122.38553706,,pitch,golf,,,,,,,
way/706075784,37.55915012444445,-122.38487023777778,,pitch,golf,,,,,,,
way/706075794,37.560516160606056,-122.3875035030303,,pitch,golf,,,,,,,
way/706075802,37.561951122033896,-122.38728987457628,,pitch,golf,,,,,,,
way/706075807,37.56378611090909,-122.39017025454545,,pitch,golf,,,,,,,
way/706075811,37.56341159189189,-122.38756996486487,,pitch,golf,,,,,,,
way/706075817,37.561346183333335,-122.38556121666667,,pitch,golf,,,,,,,
way/706097824,37.55812977666667,-122.38274597333334,,pitch,golf,,,,,,,
way/706508810,37.55754944722222,-122.38150863888889,,pitch,golf,,,,,,,
way/706508811,37.557353252380956,-122.38251655238095,,pitch,golf,,,,,,,
way/707114897,37.55063932,-122.32928588,,pitch,basketball,,,asphalt,no,,,
way/707114898,37.550846660000005,-122.32903400000001,,pitch,basketball,,,asphalt,no,,,
way/707124752,37.549448940000005,-122.32040368,,pitch,basketball,,,asphalt,no,,,
way/707124753,37.549576560000006,-122.32054242,,pitch,basketball,,,asphalt,no,,,
way/707124754,37.54973318,-122.32071346000001,,pitch,basketball,,,asphalt,no,,,
way/707124755,37.549550339999996,-122.32030486,,pitch,basketball,,,asphalt,no,,,
way/707124756,37.54970214,-122.32047072,,pitch,basketball,,,asphalt,no,,,
way/707124757,37.54982824,-122.32060784000001,,pitch,basketball,,,asphalt,no,,,
way/707485439,37.59388317368421,-122.38373798070175,,garden,,,,,,,,
way/707485447,37.59410986792453,-122.38329844339621,,garden,,,,,,,,
way/707485448,37.59371690434783,-122.38380987826086,,garden,,,,,,,,
way/707488515,37.593490814285715,-122.38241317142857,,garden,,,,,,,,
way/707488516,37.593527460000004,-122.38245016,,garden,,,,,,,,
way/707488520,37.59402528333333,-122.38289195,,garden,,,,,,,,
way/707488521,37.59371091818181,-122.38268814545455,,garden,,,,,,,,
way/707488524,37.59400695833333,-122.3829999,,garden,,,,,,,,
way/707488525,37.59372418,-122.38252738000001,,garden,,,,,,,,
way/707489009,37.7811157,-122.4828044,,garden,,,,,,,,
way/707489455,37.593515236363636,-122.38225690909093,,garden,,,,,,,,
way/708985622,37.77638558888889,-122.43353096296296,,garden,,yes,,,,,,
way/708985623,37.77612168,-122.43611558,,garden,,,,,,,,
way/708985624,37.77623218,-122.43614534000001,,garden,,,,,,,,
way/710726117,37.740235059999996,-122.41191652,Prentiss Mini-Park,park,,,,,,,,
way/713794486,37.79005754651163,-122.46584022325581,,pitch,golf,,,,,,,
way/714435738,37.78867486,-122.469564565,,pitch,golf,,,,,,,
way/717022653,37.790926796875,-122.46729665,,pitch,golf,,,,,,,
way/717023217,37.79185554848485,-122.46815381212122,,pitch,golf,,,,,,,
way/717025526,37.79367988235294,-122.46822113529412,,pitch,golf,,,,,,,
way/717448580,37.651364426923074,-122.43733061923078,,pitch,golf,,,,,,,
way/717448619,37.65092972777778,-122.43786051666666,,pitch,golf,,,,,,,
way/718172283,37.79119012727273,-122.46461949090909,,pitch,golf,,,,,,,
way/718176915,37.792633916129034,-122.46411716451613,,pitch,golf,,,,,,,
way/718178040,37.794470225,-122.46931636944444,,pitch,golf,,,,,,,
way/718178397,37.791254921875,-122.471846371875,,pitch,golf,,,,,,,
way/718180230,37.790432453571434,-122.4720862,,pitch,golf,,,,,,,
way/718182742,37.793725383870964,-122.47290056774193,,pitch,golf,,,,,,,
way/718285995,37.61889695833333,-122.41316108333332,,swimming_pool,,,,,,,,
way/719036701,37.72049152,-122.44556642,Geneva Community Garden,garden,,,,,,,,
way/723505326,37.79021623478261,-122.46029430652173,,pitch,golf,,,,no,,,
way/726622109,37.665040955555554,-122.4699340888889,,pitch,tennis,,,,,,,
way/727005994,37.58339054310345,-122.32082922068966,,pitch,golf,,,,,,,
way/727199588,37.66388704,-122.47000310000001,,pitch,soccer,,,grass,,,,
way/727899883,37.67769412,-122.47551080000001,,pitch,basketball,,,,,,,
way/727899885,37.678084580000004,-122.47703815,,playground,,private,,,,,,
way/727899890,37.67724998235294,-122.4777009235294,,playground,,private,,,,,,
way/727899897,37.67737829,-122.48478715000002,,playground,,private,,,,,,
way/727901646,37.67638315,-122.48529697857144,,playground,,private,,,,,,
way/727901656,37.6770668,-122.48375714000001,,pitch,basketball,,,,,,,
way/727901657,37.677149,-122.48385908,,pitch,basketball,,,,,,,
way/727901658,37.677243020000006,-122.48397828,,pitch,basketball,,,,,,,
way/727901707,37.67801986,-122.48487008,,pitch,basketball,,,,,,,
way/727901708,37.67806582,-122.48505910000002,,pitch,basketball,,,,,,,
way/727901709,37.67806521999999,-122.48524992,,pitch,basketball,,,,,,,
way/727901710,37.678065600000004,-122.4854397,,pitch,basketball,,,,,,,
way/727911418,37.68226582,-122.48264443999999,,pitch,basketball,,,,,,,
way/727911419,37.68241198,-122.48264443999999,,pitch,basketball,,,,,,,
way/727911420,37.68255754,-122.48264362,,pitch,basketball,,,,,,,
way/727911421,37.68255902,-122.48294759999999,,pitch,basketball,,,,,,,
way/727911422,37.68241326,-122.48294759999999,,pitch,basketball,,,,,,,
way/727911423,37.682265539999996,-122.48295012000001,,pitch,basketball,,,,,,,
way/727911424,37.68241414705882,-122.48386148823529,Giammona Pool,sports_centre,swimming,,,,,,,
way/730336617,37.8080626368421,-122.40813516842105,,park,,,,,,,,
way/730906534,37.58559824,-122.37707637999999,,pitch,tennis,,,,,,,
way/741777000,37.92741471428571,-122.39294162857142,,park,,,,,,,,
way/741777001,37.9265594,-122.39214288000001,,park,,,,,,,,
way/742353658,37.58243179285714,-122.32230956607143,,pitch,golf,,,,,,,
way/742710266,37.582891631818185,-122.32165239318182,,pitch,golf,,,,,,,
way/744715360,37.586002572340426,-122.32411363191488,,pitch,golf,,,,,,,
way/744763024,37.585422714,-122.32685533,,pitch,golf,,,,,,,
way/744763034,37.58265747058824,-122.32465815882354,,pitch,golf,,,,,,,
way/744763036,37.58351783846154,-122.32452530384616,,pitch,golf,,,,,,,
way/744763047,37.58438463404255,-122.32433288297872,,pitch,golf,,,,,,,
way/744768237,37.58552077333333,-122.32069154666667,,pitch,golf,,,,,,,
way/744768239,37.586998506250005,-122.32252267291666,,pitch,golf,,,,,,,
way/744768240,37.58643920816326,-122.32448192040816,,pitch,golf,,,,,,,
way/744768246,37.58801679574468,-122.32100811914894,,pitch,golf,,,,,,,
way/745183964,37.776174973913044,-122.43499731304348,Alamo Square,park,,,,,,,San Francisco Recreation & Park Department,
way/746537378,37.762691144444446,-122.41475416666668,,garden,,private,,,,,,
way/749257019,37.69245720714286,-122.41380895714285,,park,,,,,,,City of Brisbane,
way/750914666,37.63101196666667,-122.48426751666666,Brighton Road Park,park,,,,,,,,
way/751791781,37.58053604166667,-122.33161065694445,Woodlake Area,park,,,,,,,,
way/753145577,37.5803464625,-122.331234775,Spa,swimming_pool,,,,,,,,
way/755092235,37.73666604,-122.4646453,Terrace Green Park Playground,playground,,private,,,,,,
way/759316356,37.74094268095238,-122.47591768095238,,pitch,baseball,,,,,,,
