id,lat,lon,name,type,operator,route_ref,network,wheelchair,shelter,bench,bus,tram,subway,light_rail
node/6914129224,37.7865777,-122.3980143,2nd Street & Howard Street,public_transport:stop_position,San Francisco Municipal Railway,13011,Muni,,,,yes,,,
node/6914129225,37.7870456,-122.3986003,2nd Street & Howard Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180166,37.7683498,-122.4156164,Folsom Street & 14th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180167,37.7684362,-122.4156247,Folsom Street & 14th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180168,37.7650507,-122.4153038,Folsom Street & 16th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180169,37.762399,-122.4150536,Folsom Street & 18th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180170,37.7619045,-122.4150029,Folsom Street & 18th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180171,37.7587289,-122.4147018,Folsom Street & 20th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180172,37.7591335,-122.4147395,Folsom Street & 20th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180173,37.7558856,-122.4144179,Folsom Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180174,37.7554943,-122.4143811,Folsom Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180175,37.7928356,-122.4246669,Washington Street & Franklin Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180176,37.7926283,-122.4263032,Washington Street & Gough Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180177,37.7922506,-122.4292539,Washington Street & Laguna Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180178,37.7919968,-122.4312543,Washington Street & Buchanan Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180179,37.7929086,-122.4311663,Jackson Street & Buchanan Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180180,37.7931181,-122.4295198,Jackson Street & Laguna Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180181,37.7933376,-122.4278868,Jackson Street & Octavia Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180182,37.7935474,-122.4262273,Jackson Street & Gough Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180183,37.7937503,-122.4245826,Jackson Street & Franklin Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914180184,37.7537334,-122.3956999,101 Dakota Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185685,37.7537733,-122.3957359,14 Dakota Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185686,37.7546612,-122.3966041,Dakota Street & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185687,37.7547592,-122.3967899,23rd Street & Dakota Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185691,37.7559826,-122.3978381,Arkansas Street & Madera Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185692,37.7574071,-122.3980027,Arkansas Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185693,37.7599181,-122.3980902,20th Street & Arkansas Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185694,37.7613607,-122.3973834,Connecticut Street & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185695,37.7611574,-122.3973638,Connecticut Street & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185696,37.7599004,-122.3983912,20th Street & Arkansas Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185697,37.7572138,-122.398932,Wisconsin Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185698,37.7557842,-122.3987957,Wisconsin Street & Madera Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185699,37.754782,-122.3985713,23rd Street & Townsend Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914185700,37.7526425,-122.3947157,Dakota Street & 25th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375067,37.7526181,-122.4122598,24th Street & Harrison Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375068,37.7526605,-122.4115924,24th Street & Harrison Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375069,37.752789,-122.4094336,24th Street & Bryant Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375070,37.7528194,-122.4089132,24th Street & Bryant Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375071,37.7528069,-122.4073116,Hampshire Street & 24th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,,,,
node/6914375072,37.7482574,-122.4116629,Cesar Chavez Street & Harrison Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375073,37.7483573,-122.4113361,Cesar Chavez Street & Harrison Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375074,37.7482972,-122.4098007,Cesar Chavez Street & Florida Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375075,37.7483967,-122.4095168,Cesar Chavez Street & Florida Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375082,37.7495038,-122.4087888,Bryant Street & 26th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375083,37.7497114,-122.4088592,Bryant Street & 26th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914375084,37.7511117,-122.4089926,Bryant Street & 25th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381185,37.7513108,-122.4090106,Bryant Street & 25th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381186,37.7525306,-122.4091226,Bryant Street & 24th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381187,37.753053,-122.4091715,Bryant Street & 24th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381188,37.7543087,-122.4092681,Bryant Street & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381189,37.7542039,-122.4092591,Bryant Street & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381190,37.7557751,-122.4094413,Bryant Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381191,37.7562189,-122.4094819,Bryant Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381192,37.7574253,-122.4095976,Bryant Street & 21st Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381193,37.7575104,-122.4096057,Bryant Street & 21st Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381194,37.7591056,-122.4097586,Bryant Street & 20th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381195,37.7593238,-122.4098421,Bryant Street & 20th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381196,37.7603938,-122.4100052,Bryant Street & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381197,37.760597,-122.4100247,Bryant Street & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381198,37.7616743,-122.4101321,Bryant Street & 18th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381199,37.7618828,-122.4101524,Bryant Street & 18th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381200,37.7631588,-122.4102739,Bryant Street & Mariposa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381201,37.7629334,-122.4102525,Bryant Street & Mariposa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381202,37.7640617,-122.410364,Bryant Street & 17th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381203,37.7642114,-122.4103787,Bryant Street & 17th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381204,37.7653679,-122.4104898,Bryant Street & 16th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381205,37.7654496,-122.410496,Bryant Street & 16th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381206,37.7683924,-122.4107699,Bryant Street & Alameda Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381207,37.7687985,-122.4108084,Bryant Street & Division Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381208,37.7803739,-122.4035373,5th Street & Folsom Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381209,37.7804614,-122.4036472,5th Street & Folsom Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381212,37.7820402,-122.4056107,5th Street & Natoma Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381213,37.7828532,-122.4066477,5th Street & Mission Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381214,37.7841754,-122.4082827,Cyril Magnin Street & Market Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914381215,37.7842934,-122.4084295,Cyril Magnin Street & Market Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395315,37.7947037,-122.4164728,Leavenworth Street & Jackson Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395316,37.7929628,-122.4161209,Leavenworth Street & Clay Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395317,37.7920759,-122.4159419,Leavenworth Street & Sacramento Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395318,37.7910846,-122.4157418,Leavenworth Street & California Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395319,37.7901636,-122.4155559,Leavenworth Street & Pine Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395320,37.78922,-122.4153653,Leavenworth Street & Bush Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395321,37.7882993,-122.4151795,Leavenworth Street & Sutter Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395322,37.7873616,-122.4149862,Leavenworth Street & Post Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395323,37.7864314,-122.4148025,Leavenworth Street & Geary Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395324,37.7854853,-122.4146116,Leavenworth Street & O'Farrell Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395325,37.784684,-122.4142882,Ellis Street & Leavenworth Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395326,37.785043,-122.4114631,Ellis Street & Taylor Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395327,37.7856505,-122.41296,Jones Street & O'Farrell Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395328,37.7868746,-122.4132067,Jones Street & Geary Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395329,37.7877907,-122.4133905,Jones Street & Post Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395330,37.7887399,-122.4135826,Jones Street & Sutter Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395331,37.7893728,-122.415019,Bush Street & Leavenworth Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395332,37.7891646,-122.4166473,Bush Street & Hyde Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395333,37.7901786,-122.4172466,Hyde Street & Pine Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395334,37.7911378,-122.4174389,Hyde Street & California Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395335,37.7928855,-122.4177884,Hyde Street & Clay Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395336,37.7934649,-122.4197253,Washington Street & Larkin Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6914395337,37.7932533,-122.4213824,Washington Street & Polk Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235490,37.7850604,-122.4178998,Larkin Street & O'Farrell Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235491,37.7832111,-122.417527,Larkin Street & Eddy Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235492,37.7816821,-122.4172195,Larkin Street & Golden Gate Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235493,37.7851102,-122.4195978,Polk Street & O'Farrell Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235494,37.7871158,-122.420002,Polk Street & Post Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235495,37.7875578,-122.4200911,Polk Street & Sutter Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235496,37.789854,-122.4205541,Polk Street & Pine Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235497,37.7894537,-122.4204734,Polk Street & Pine Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235498,37.7918039,-122.4209483,Polk Street & Sacramento Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235499,37.791911,-122.42097,Polk Street & Sacramento Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235500,37.7935594,-122.4213037,Polk Street & Washington Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235501,37.7936742,-122.4213269,Polk Street & Washington Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235502,37.7957328,-122.4217415,Polk Street & Broadway,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235503,37.7962173,-122.4218395,Polk Street & Broadway,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235504,37.7990353,-122.4224095,Polk Street & Union Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235505,37.798892,-122.4223805,Polk Street & Union Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235506,37.8014681,-122.4229015,Polk Street & Lombard Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235507,37.8016887,-122.4229461,Polk Street & Lombard Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235508,37.8035555,-122.4233214,Polk Street & Francisco Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235509,37.8037108,-122.4233526,Polk Street & Francisco Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235510,37.8050766,-122.4236274,Polk Street & North Point Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235511,37.7513044,-122.3964262,Connecticut Street & 26th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235512,37.7498913,-122.3962986,Connecticut Street & Cesar Chavez Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235513,37.7499857,-122.3963072,Connecticut Street & Cesar Chavez Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235515,37.7490192,-122.396976,Evans Avenue & Cesar Chavez Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235516,37.7468928,-122.3953834,Evans Avenue & Napoleon Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235517,37.7460524,-122.3938598,Evans Avenue & Selby Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235518,37.7461628,-122.3940547,Evans Avenue & Selby Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235519,37.7442737,-122.390728,Evans Avenue & Quint Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235520,37.7441401,-122.3904933,Evans Avenue & Quint Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235521,37.7429438,-122.3883744,Evans Avenue & Phelps Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235522,37.7430762,-122.3886063,Evans Avenue & Phelps Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235523,37.736874,-122.3794206,Middle Point Road & Acacia Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235524,37.7370771,-122.3794093,Middle Point Road & Acacia Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235525,37.7349812,-122.3794479,Middle Point Road & Fairfax Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235526,37.732809,-122.3771793,Innes Avenue & Hunters Point Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235527,37.7329121,-122.3773579,Innes Avenue & Hunters Point Boulevard,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235528,37.7320487,-122.3758464,Innes Avenue & Griffith Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235529,37.7319429,-122.3756596,Innes Avenue & Griffith Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235530,37.7310025,-122.3740019,Innes Avenue & Fitch Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235531,37.7308061,-122.3736548,Innes Avenue & Fitch Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235532,37.7299438,-122.3721295,Innes Avenue & Earl Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235533,37.7298285,-122.3719259,Innes Avenue & Earl Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235534,37.7291482,-122.3698498,Donahue Street & Innes Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916235535,37.7289406,-122.3700469,Donahue Street & Innes Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353985,37.7561789,-122.401757,1076 Rhode Island Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353986,37.75691,-122.4018276,Rhode Island Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353987,37.7584645,-122.4020175,Rhode Island Street & Southern Heights Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353988,37.7594405,-122.4020696,Rhode Island Street & 20th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353989,37.7609152,-122.4022109,Rhode Island Street & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353990,37.761991,-122.4023142,Rhode Island Street & 18th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353991,37.7632856,-122.4024385,Rhode Island Street & Mariposa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353992,37.7707938,-122.4048205,8th Street & Brannan Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353993,37.7726771,-122.4071804,8th Street & Bryant Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353994,37.7735244,-122.4082399,8th Street & Harrison Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353995,37.7794528,-122.411239,7th Street & Mission Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353996,37.7778745,-122.4092604,7th Street & Howard Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916353997,37.775776,-122.4066292,7th Street & Harrison Street,public_transport:stop_position,San Francisco Municipal Transportation Agency,13193,Muni,,,,yes,,,
node/6916353998,37.774626,-122.4051878,7th Street & Bryant Street,public_transport:stop_position,San Francisco Municipal Transportation Agency,16999,Muni,,,,yes,,,
node/6916353999,37.7732532,-122.403466,7th Street & Brannan Street,public_transport:stop_position,San Francisco Municipal Transportation Agency,13191,Muni,,,,yes,,,
node/6916354001,37.764738,-122.4016149,De Haro Street & 17th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916354002,37.763488,-122.4014591,De Haro Street & Mariposa Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916354003,37.7622112,-122.401326,De Haro Street & 18th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916354004,37.7609448,-122.4012063,De Haro Street & 19th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916354005,37.7596556,-122.4011317,De Haro Street & 20th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916354006,37.757984,-122.400973,De Haro Street & Southern Heights Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916354007,37.7572937,-122.4009061,De Haro Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916354008,37.7548146,-122.400645,De Haro Street & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916405366,37.7577071,-122.3922678,22nd Street & Iowa Street,public_transport:stop_position,San Francisco Municipal Railway,13439,Muni,,,,yes,,,
node/6916405367,37.7576924,-122.3925217,22nd Street & Iowa Street,public_transport:stop_position,San Francisco Municipal Railway,13435,Muni,,,,yes,,,
node/6916405373,37.7578152,-122.3903677,22nd Street & Minnesota Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916405374,37.7578322,-122.3900852,22nd Street & Minnesota Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916405375,37.7582327,-122.3882844,3rd Street & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916405376,37.7519859,-122.4227462,24th Street & Guerrero Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916405377,37.7519672,-122.4230589,24th Street & Guerrero Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916405378,37.7518248,-122.4254236,24th Street & Dolores Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916405379,37.7518169,-122.4255551,24th Street & Dolores Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916415790,37.7512788,-122.434452,24th Street & Castro Street,public_transport:stop_position,San Francisco Municipal Transportation Agency,13462,Muni,,,,yes,,,
node/6916415791,37.7513155,-122.4338536,24th Street & Castro Street,public_transport:stop_position,San Francisco Municipal Transportation Agency,13463,Muni,,,,yes,,,
node/6916427506,37.7535438,-122.438732,Douglass Street & Alvarado Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427507,37.7553971,-122.4390204,21st Street & Douglass Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427508,37.7550447,-122.4404775,Grand View Avenue & 21st Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427509,37.7540737,-122.4411769,Grand View Avenue & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427510,37.7523127,-122.4425213,Grand View Avenue & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427511,37.7506737,-122.4427765,Grand View Avenue & 24th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427512,37.7491024,-122.4425921,Grand View Avenue & 25th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427513,37.7485384,-122.4425473,Grand View Avenue & Clipper Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427521,37.748336,-122.4425312,Grand View Avenue & Clipper Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427522,37.7492673,-122.442604,Grand View Avenue & 25th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427523,37.7508607,-122.4428018,Grand View Avenue & 24th Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427524,37.7524517,-122.4425463,Grand View Avenue & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427525,37.7540172,-122.4409386,Hoffman Avenue & 22nd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427526,37.7524174,-122.4407818,Hoffman Avenue & 23rd Street,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916427527,37.7509109,-122.4405173,24th Street & Hoffman Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488273,37.748079,-122.4890843,Quintara Street & 31st Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488274,37.7480896,-122.4888444,Quintara Street & 31st Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488275,37.7479958,-122.4909718,Quintara Street & 33rd Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
node/6916488276,37.747984,-122.4912408,Quintara Street & 33rd Avenue,public_transport:stop_position,San Francisco Municipal Railway,,Muni,,,,yes,,,
